player_id,2008,2009,2010,2011,2012,2013,2014,2015,2016
242882,,,,,,7844,7844,10214,10212
239594,,,,,2033,2033,,,
361723,,,,,10211,10211,6403,6403,6403
164424,,,,,,9764,,,
164334,,,,,,10214,6403,6403,6403
361778,,,,,7841,7841,7841,7841,
403003,,,,,,7841,7841,7841,10264
420224,,,,,,10214,10214,10214,10214
238851,,,,,,10238,,,
421778,,,,,,10212,,,
360509,,,,,10215,10215,10215,,
363910,,,,,9764,9764,8613,8613,
191786,,,,,,9764,,,
244155,,,,,,9768,,,
361322,,,,,,9768,,8560,8560
164241,,,,,,10264,9807,8348,
184092,,,,,10214,10214,,,
363906,,,,,,9764,9764,9764,
361371,,,,,,10238,10238,,
361316,,,,,,9768,,158085,
428063,,,,,,2033,10167,188163,188163
361710,,,,,,10264,10264,10264,10267
163892,,,,,,10264,9807,9807,
301812,,,,,,8348,,,
163901,,,10264,,,8348,10215,7841,7841
429224,,,,,,2033,,,
361379,,,,,,10238,10238,10238,10238
384407,,,,,10211,10211,,,
302696,,,,,10238,10238,10238,10238,
46392,,,,,,10211,,,
362665,,,,,8348,8348,8348,8348,6367
39483,,,,,,8348,,,
362711,,,,,7842,7842,8348,7842,7842
163887,,,,,,10264,10215,10215,
164729,,,,,,8348,,,
96854,,,,,9764,,,,
242889,,,,9765,,7841,7841,7841,7841
361718,,,,,,10214,10214,10214,10214
186673,,,,,,10214,10214,8348,8348
474736,,,,,,10215,10215,10264,10264
474682,,,,,,10215,10215,10264,10264
211917,,,,,,10215,,,
265688,,,,,,9772,,,
101434,,,,,,10264,10264,10264,
380949,,,,,,158085,,8348,8348
186668,,,,,,158085,158085,,
209442,,,,,,158085,158085,158085,188163
282529,,,,,,158085,158085,158085,158085
477023,,,,,,10264,10264,10264,10264
191972,,,,,,10214,10214,10214,10214
191793,,,,,,10214,10214,10214,10214
74077,,,,,,9768,9768,9768,
477470,,,,,,9764,9764,9764,
361380,,,,,,9764,9764,,
361377,,,,,,9764,9764,9764,
304356,,,,,10215,10215,10215,10215,
204212,,,,,,7842,7842,7842,
303227,,,,,,158085,158085,158085,6367
264885,,,,,,158085,158085,158085,
439933,,,,,,158085,158085,,
361055,,,,,,9764,9764,9764,
212695,,,,,,7844,7844,7844,
94309,,,,,,9772,9772,9772,9772
481656,,,,,,2033,2033,,7842
30710,,,,,,2033,,,
231133,,,,,,2033,,,
478418,,,,,,2033,2033,,
163835,,,10211,8203,,6403,6403,6403,9773
477475,,,,,,6403,6403,,
496549,,,,,,10214,,,
363364,,,,,7841,7841,7841,7841,9772
361307,,,,,,7841,7841,7841,
25811,,10243,10243,10243,10243,10212,,,
419791,,,,,,10212,10212,158085,158085
478988,,,,,,10212,10212,10212,10212
478987,,,,,,10212,9772,,
185705,,,,,,9764,9764,,
318526,,,,,,10238,10267,10267,10267
45249,,,,,,10238,10238,10238,10238
164053,,,,,,10238,10264,10264,
432591,,,,,,10238,9864,9864,9864
68516,,,,,,10238,10238,8348,
211118,,,,,,10238,10238,8581,8348
190027,,,,,,2033,2033,,
163605,,,,,,2033,9807,6403,6403
163839,,,,,,158085,158085,158085,10238
361747,,,,,,10214,10214,10214,
110382,,,,,,6403,6403,,
282009,,,,,,9764,9764,9764,
281993,,,,,,,9764,9764,
416175,,,,,,10212,10212,10212,10212
276734,,,,,,,10212,10212,
470521,,,,,,10212,10212,,
476945,,,,,,10264,9764,9764,
155739,,,,,,,10264,,
103386,,,,,,,10264,,
40139,,,,7878,7878,7878,9906,9906,10267
351127,,,,,,2033,2033,,
477205,,,,,,7841,7841,,
291219,,,,,,,9768,9768,9768
150068,,,,,,10212,10212,10212,
164210,,9783,9783,9783,9925,9925,158085,,
40180,,,,,,7844,7844,7844,
470806,,,,,,,10264,10264,
299024,,,,,,,10264,,
274623,,,,,,9773,9773,9773,9773
187287,,,,,,2033,2033,,
101070,,9869,9869,9869,9869,6403,,,
186705,,,,,,9807,9807,188163,188163
281554,,,,,,9807,9807,9807,
356076,,,,,,9807,9807,,
476766,,,,,,9807,9807,9807,9807
164128,,,,,,9807,9807,9807,9807
422812,,,,,,9807,9807,9807,9807
356068,,,,,,9807,9807,10212,10212
300916,,,,,,,9768,9768,9768
361749,,,,,,10264,10264,158085,
252283,,,,,,7842,7842,,
150066,,,,,,7844,7844,7844,
422808,,,,,,9807,9807,9807,9807
209503,,,,,,,9807,9807,9807
281560,,,,,,9807,9807,9807,9807
129469,,,,,,9768,9768,,
207517,,,,,,,10264,,
477474,,,,,,,9764,,
493196,,,,,,,9768,9768,9768
339990,,,,,,,10214,10214,
186677,,,,,,,10238,8348,8348
201111,,,,,,,9773,9773,8560
239527,,,,,,,10215,,
260182,,,,,,,9807,,
229803,,,,,,,10264,8348,
470814,,,,,,,10264,,
300917,,,,,,,10238,,
242872,,,,,,,7844,7844,7844
120148,,,,,,,7844,,
243789,,,,,,,9773,,
242874,,,,,,2033,6403,6403,10264
508421,,,,,,,10214,,
361320,,,,,,7844,7844,7844,10215
40466,,,,,,9807,9807,,
421995,,,,,,,7842,7844,
477473,,,,,,,6403,158085,158085
242901,,,,,,,6403,6403,9807
163976,,,,,,,10212,,
174853,,,,,,,10212,10212,10212
25942,,,,,,158085,158085,158085,158085
361757,,,,,,,10267,10267,10267
190511,,,,,,,9772,,
361717,,,,,,,10214,10214,10214
361735,,,,,,,10214,,
196941,,,,,,,10214,,
426359,,,,,,,10264,10264,10264
209507,,,,,,,7841,,8613
361314,,,,,,9807,,,
186336,,,,,,9807,9807,,
356069,,,,,,9807,9807,9807,9807
31018,,,,,,9764,,,
289257,,,,,,10212,,,
160628,,,,,,2033,,,
68482,,,,,,10238,,,
301634,,,,,,6403,,6403,6403
304017,,,,,,6403,,,
409816,,,,,,9748,9768,,
470370,,,,,,,7842,7842,9807
500575,,,,,,,6403,6403,6403
361311,,,,,,,6403,6403,6403
181211,,,,,,,7844,7844,9931
361768,,,,,,,7844,7844,7844
529285,,,,,,,7844,7844,
163838,,,,,,,7844,7844,
281558,,,,,,,7844,9773,
172443,,,,,,,9807,9807,
361341,,,,,,,10212,10212,10212
164316,,,,,,,8348,6403,6403
71352,,,,,,,8348,8348,8348
185703,,,,,,,8348,8348,
97509,,,,,,,8348,8348,
265618,,,,,,,8348,8348,
242904,,,,,,,8348,8348,
361763,,,,,,,7844,7844,7844
568911,,,,,,,7844,7844,7844
375782,,,,,,,7844,7844,
157376,,,,,,,9764,9764,
292461,,,,,,,9764,9764,
208494,,,,,,8633,9773,8633,8633
45744,9864,9864,9783,9906,9906,9906,9906,10205,10205
568920,,,,,,,10215,10215,10215
570834,,,,,,,10215,10215,10215
39653,,,,,,,10215,10215,
450011,,,,,,,9772,9772,9772
39122,,,,10267,10267,10267,9772,9772,9772
195724,,,,,,,9772,9772,9772
288622,,,,,,,10214,10214,10214
186667,,,,,,,8348,8348,
194632,,,,9771,,,8613,8613,8613
198777,,,,,,,8613,8613,
570359,,,,,,,8613,8613,8613
569171,,,,,,,8613,8613,8613
569039,,,,,,,8613,8613,
355874,,,,,,,8613,8613,8613
265799,,,,,,,8613,8613,8613
321970,,,,,,8597,8613,8613,8613
570159,,,,,,,8613,8613,8613
261348,,,,,,,10264,10264,10264
570432,,,,,,,10264,10267,10267
470305,,,,,,,7842,7842,7842
345905,,,,,,,10238,10238,
534684,,,,,,,9773,9773,9773
316771,,,,,,9906,9906,9773,9906
317771,,,,,,,9768,9768,
195809,,,,,,,9807,9807,9807
40966,,,,,,,10215,10215,10215
278917,,,,,,,10215,10215,10190
164120,,,,,,158085,158085,158085,
570360,,,,,,,8613,8613,8613
173465,,,,,,,8613,8613,
361760,,,,,,,10212,10212,
202632,,,,,,,10215,10215,
182456,,,,,,8305,9772,9772,9772
361742,,,,,,,10214,10214,10214
470499,,,,,,,158085,158085,158085
361711,,,,,,,,8613,8613
305968,,,,,,,,8613,
576912,,,,,,,,7844,
473873,,,,,,,,7844,10214
41226,10251,10251,10251,10251,,,,9807,188163
500618,,,,,,,10214,10214,10214
361337,,,,,,,,10214,10214
534473,,,,,,,,7841,7841
25908,,,,,,,,9764,
11758,9864,9864,8394,9864,9864,9864,9864,9772,9772
361321,,,,,,,,158085,8348
163897,,,,,,,6547,6547,
31302,,,,,,,6547,6547,
358713,,,,,,,,6547,
186675,,,,,,,6547,6547,
207523,,,,,,9773,6547,6547,
40942,,,,,,,6547,6547,
470416,,,,,,,,7842,
280510,,,,,,,,7842,7842
267383,,,,,,,,7842,7842
568903,,,,,,,,10212,
361736,,,,,,,,7844,7844
164141,,,,,,,8613,8613,
361326,,,,,,,,9768,
605507,,,,,,,,10238,10238
574872,,,,,,,7841,7841,
79775,,,,,,,7841,7841,7841
148153,,,,,,,10215,,
80497,8696,10205,10205,8305,,,9773,9773,9773
611840,,,,,,,,9807,
159598,,,10238,8558,8558,8558,,10264,10264
102716,,,,,,,6547,6547,7841
500932,,,,,,,,158085,7841
361751,,,,,,,,6403,6403
191774,,,,,,,,6403,9807
470362,,,,,,,6403,6403,
498603,,,,,,,,10212,10212
300918,,,,,,,9768,9768,
568921,,,,,,,,10215,10215
568908,,,,,,,,9764,
535800,,,,,,,,7844,
397019,,,,,,,,7844,7844
388532,,,,,,,,158085,158085
470807,,,,,,,,158085,158085
620765,,,,,,,,6403,
426709,,,,,,,,10212,10212
570461,,,,,,,,6403,6403
480799,,,,,,,,6403,6403
281679,,,,,,,9768,9768,7844
505942,,,,,,,,8613,
265277,,,,,,,,10212,10212
179090,,,,,,,,9768,
570437,,,,,,,7841,7841,
466892,,,,,,,158085,10212,
570463,,,,,,,,6403,6403
167285,,,,,,,6547,6547,10212
33027,8315,8315,8315,8603,,,,6547,
213885,,,,,,,,6547,
358937,,,,,,,10238,10238,
570473,,,,,,,,8348,
642604,,,,,,,,8348,
622233,,,,,,,,8348,8348
281864,,,,,,,6547,6547,
561219,,,,,,,7841,8348,8348
33000,,,,,,,7842,,
42568,,,,,,,9764,,
40164,,,,,,,10215,,
508431,,,,,,,10212,,
11285,,,,,,,8613,,
569038,,,,,,,8613,,
470301,,,,,,,,7841,7841
570434,,,,,,,,7842,7842
185636,,,,,,,,7842,7842
265913,,,,,,,,10214,10214
614970,,,,,,,,10214,10214
264089,,,,,,,,10214,10214
164354,,,,,,,,10215,10215
388514,,,,,,,,10215,10215
268306,,,,,,,,8613,8613
181205,,,,,,,,8613,8613
474131,,,,,,,,7844,7844
496648,,,,,,,,10212,
267680,,,,,,,,10212,10212
73172,,,,,,,,10212,10212
98220,,,,,,,,9768,9768
385299,,,,,,,,8613,8613
362205,,,,,,,,10214,10214
435902,,,,,,,,10214,10214
340014,,,,,,,,10238,10238
489013,,,,,,,,10238,10238
362661,,,,,,,,10238,10238
98361,,6403,,,,,,10238,10238
280972,,,,,,,,10238,10238
40719,,,,,,10268,10268,10268,10264
198343,,,,,,,,10264,10264
470337,,,,,,,,6403,6403
470361,,,,,,,,6403,6403
496646,,,,,,,,6403,6403
116183,,,,,,,,158085,158085
268257,,,,,,,,158085,158085
163907,,,,,,,,158085,158085
320614,,,,,,,,158085,158085
571298,,,,,,,,7844,7844
522750,,,,,,,,7844,7844
668725,,,,,,,,7844,7844
570468,,,,,,,,6367,6367
46635,,,,,,,,6367,6367
667968,,,,,,,,6367,6367
668820,,,,,,,,6367,6367
525595,,,,,,,,6367,6367
523414,,,,,,,,6367,6367
281205,,,,,,,,9807,9807
589344,,,,,,,,9772,9772
536455,,,,,,,,9772,
323380,,,,,,,,7842,7842
305712,,,,,,,,7842,
268283,,,,,,,,7842,7842
322354,,,,,,,,10212,10212
139898,,,,,,,,10212,10212
524434,,,,,,,,8348,8348
30657,8633,8633,8633,8633,8633,8633,8633,8633,9773
41168,,10281,10281,,10281,8370,8370,9773,
690364,,,,,,,,8613,8613
193805,,,,4064,,,,10238,10238
522765,,,,,,,,10238,10238
610273,,,,,,,,10214,10214
575225,,,,,,,,9768,9768
470541,,,,,,,,10215,10215
361700,,,,,,,,9807,9807
200871,,,,,,,,6367,6367
282284,,,,,,,10205,10264,
528508,,,,,,,,10264,10264
215823,,,,,,,,8348,8348
687289,,,,,,,,8613,8613
575118,,,,,,,,6403,6403
185798,,,,,,,,6403,6403
554294,,,,,,,,6403,6403
571296,,,,,,,,7844,7844
570835,,,,,,,,10215,10215
667951,,,,,,,,10238,10238
181433,,,,,,,,,188163
500721,,,,,,,,188163,188163
470546,,,,,,,,188163,188163
168065,,,,,,,,188163,188163
423024,,,,,,,,188163,188163
292313,,,,,,,9906,9772,9772
16475,,,,,,,,10264,10264
535701,,,,,,,,,10214
443518,,,,,,,,,7841
395114,,,,,,,,,7841
687288,,,,,,,,,8613
489710,,,,,,,,,7844
667963,,,,,,,,8348,8348
306239,,,,,,,,,6367
281323,,,,,,,,6367,6367
534485,,,,,,,,8348,8348
164363,,,,,,,,,188163
500934,,,,,,,,188163,188163
554288,,,,,,,,,188163
667901,,,,,,,,,10215
721133,,,,,,,,,10215
247169,,,,,,,,,8613
528347,,,,,,,,,7842
319787,,,,,,,,,10212
667962,,,,,,,,10264,10214
303935,,,,,,,,,9807
388522,,,,,,,,,6403
74049,,,,,,,,,10264
38536,,,,,8560,8560,8560,8560,188163
684552,,,,,,,,,10238
102374,,8388,,,,,,,8613
566389,,,,,,,,,10212
267728,,,,,,,,,10214
258269,,,,,,,,,9772
566408,,,,,,,,,6403
522846,,,,,,,,,6367
666954,,,,,,,,,9773
667972,,,,,,,,,188163
195500,,,,,,,,,7842
684002,,,,,,,,,10214
273564,,,,,,,,,10264
581726,,,,,,,,,6367
723037,,,,,,,,,188163
173466,,,,,,,,,8613
570976,,,,,,,,,10264
163985,,,,,,,,,6367
673749,,,,,,,,,6367
618713,,,,,,,,,158085
321587,,,,,,,,,7844
169709,,,,,,,,,10212
257540,,,,,,,,,10212
150769,,,,8370,8581,,,,7842
97331,,,,,,,,6367,6367
388523,,,,,,,,,9773
281330,,,,,,,,,6367
67329,,,9931,9931,9777,9777,,,6367
746419,,,,,,,,,6403
493731,,,,,,,,,158085
488140,,,,,,,,,7844
450003,,,,,,,,,7842
717248,,,,,,,,,7842
667953,,,,,,,,,10214
568589,,,,,,,,6367,
356960,,,,,,,,7844,
375790,,,,,,,,7844,
470836,,,,,,,,9772,
24742,8548,8548,,,,,,,
32964,8548,8548,8548,8548,8548,,,,
31257,8548,8548,8548,8548,,,,,
39669,8548,8548,8548,8548,8548,,,,
32618,8548,8548,8548,,,10251,10251,8284,
24845,8548,8548,8548,8548,8548,,,8597,
36783,8548,8548,8548,8548,8548,10179,,,
38495,8548,8548,8485,,,,,,
32867,8548,8548,8548,,,8597,8597,8597,8597
24985,9927,9927,10251,10251,,,,,
32833,9927,9927,,,,,8649,8485,8649
43246,9927,9927,9927,9927,9927,,,,
32844,9927,9927,9927,9927,8485,8485,8485,8485,8485
35502,9927,9927,9927,9927,9927,9927,9927,9927,9927
32830,9927,9927,,,,,,,
23083,9927,9927,,9927,9927,8485,,,
39659,9927,,,,,,,,
37294,9927,9927,9927,9927,9927,9927,9927,9927,9927
23728,9927,9927,,,,,,,
32829,9927,9927,,,,,8284,8284,
43243,10251,,,,,,,,
32969,10251,10251,9800,9800,9800,9800,,,
112123,10251,10251,10251,10251,10251,10251,10251,,
32786,10251,10251,,,,,,,
32622,10251,10251,10251,8066,,8066,,,
24024,10251,10251,,,,,,,
23987,10251,,,,,,,,
39107,10251,,,8597,8597,,,,
32706,10251,10251,10251,10251,8284,8284,,,
35513,9800,9800,9800,,,,,,
23446,9800,9800,9800,,,,,,
23720,9800,9800,,,,,,,
32968,9800,9800,9800,9800,8457,,,,
35612,9800,9800,,,,,,,
32975,9800,9800,9800,9800,9800,,,,
33915,9800,9800,9800,,,,,,
25128,9800,9800,9800,,8284,8284,,,
47190,9800,9800,9800,,,,,8284,
32978,9800,9800,9800,,,,,,
34237,9800,9800,,,,,,,
69259,9938,9938,9925,9925,9925,9925,9925,9925,8262
25131,9938,9938,9938,9938,9938,9938,9938,9938,9938
32891,9938,8467,8467,9860,9860,9800,9800,,
4747,9938,9938,,,,,,,
32661,9938,9938,9938,,,,,,
35463,9938,9938,,9938,9938,9938,8485,8485,8485
43275,9938,9938,,,,,,,
35972,9938,9938,9938,9938,9938,10251,10251,,
75696,9938,,,,10251,,,,
34563,9938,9938,9938,9938,,9938,9938,9860,9927
92790,9938,9938,9938,9938,,,8426,9860,9860
32630,10251,10251,10251,10251,10251,10251,10251,,
32871,10251,10251,10251,10251,10251,,,,
34447,10251,10251,10251,9938,9938,9938,9938,9938,9938
39660,10251,10251,10251,10251,8467,,,,
41062,9800,9800,,,,,,,
32503,9800,8429,,8457,8457,,,,
31436,9800,9800,,,,,,,
32418,8485,8485,8485,8485,8485,8485,8485,8485,
32457,8485,9800,9800,9800,9800,9800,8426,,
32419,8485,8485,8485,8485,8485,8485,8485,8485,8485
32436,8485,8485,8485,8485,,,,,
32430,8485,8485,8485,8548,8485,,,8649,8649
29669,8485,,,,,,,,
38761,8485,8485,8485,8485,,,,,
32412,8485,8485,9938,9938,,,,,
38966,8485,8485,8485,,,,8597,8597,
32427,8485,8485,8485,8485,8485,,,,
40583,8596,,,,,,,,
23335,8596,8596,8596,,,,,,
32553,8596,8596,9860,9860,9860,9860,8649,,
24705,8596,8596,,,,,,,
32831,8596,8596,10251,10251,8284,8284,8284,,
23254,8596,8596,8596,,,,,,
25434,8596,8596,,,,,,,
32414,8596,8596,,,,,,,
35527,8596,,,,,,,,
72464,9927,9927,9927,9927,9927,9927,,,
23117,9927,9927,9927,9927,9860,9860,9927,8467,
23998,8548,8548,8548,8548,,,,,
38837,8548,8548,8548,,,,,,
34177,8548,8548,8548,8548,,,,,
32679,8066,9927,9927,,8649,8649,8649,,
32659,8066,8066,8066,8066,8066,,,,
36287,8066,8066,8066,8066,8066,,,,
32670,8066,8066,8066,8066,8649,8649,,,
32673,8066,8066,8429,,,,,,
32669,8066,8066,8066,8066,8649,,,,
32681,8066,9860,9860,9860,9860,,,,
32664,8066,8066,,,,,,,
41592,8066,8066,,8457,8457,,,,
25674,8066,8066,8429,8429,9800,9800,8429,8429,8429
11024,8429,8429,8429,8429,,,,8426,8426
31454,8429,8429,8429,,,,,,
25505,8429,8429,8429,8429,,,,,
17480,10251,8429,8429,8429,,,8429,8429,
67228,8429,8429,8429,,8284,8467,8467,8467,8467
32956,8429,8429,8429,8429,,,,,
32924,8429,8429,8429,8429,,,8429,8429,
32971,8429,,,,8649,,,,
37243,8429,8429,8429,,,,,,
35539,8429,8429,,,,,,,
41060,9925,9925,9925,,,9927,9927,9927,9927
41067,9925,9925,9925,9925,,9938,9938,,
25382,9925,9925,9925,9925,9925,9925,9925,9925,9925
32567,9925,9925,8485,8485,,,,,
32455,9925,9925,9925,,,8485,8485,8485,8485
32826,9925,9925,,,,,,9927,9927
56852,9925,9927,8467,8467,8467,8597,,,
32693,8597,8597,8597,,,,,,
32694,8597,8597,8597,8597,8597,8597,8597,,
34442,8597,8597,,,,,,,
32697,8597,8597,,,,,,,
17568,8597,8597,8429,8429,,,,,
32907,8597,8597,8597,8597,,,,,
46716,8597,8597,8597,8597,9860,9860,,,
102777,8597,8597,8597,8597,8597,8597,8597,8597,
32711,8597,8597,8597,8597,9860,9860,8597,8597,8597
37290,8597,8597,8597,,,,,,
14039,9938,9938,9938,9938,9938,,,9938,9938
25579,9938,9938,9938,9938,8467,,,,
33693,9938,9938,9938,9938,,,,,
32836,9927,9927,9927,,8649,,,,
29720,8485,8485,,,,,,,
32453,8485,8485,8485,,8457,8284,,,
34213,8066,8066,8066,8066,8066,8066,8066,8066,
17749,8066,8066,,,8649,8649,9927,8066,8066
22444,8066,,,,,,,,
32865,8548,8548,8548,9869,9869,,,,
9183,9860,9860,9860,,,,,,
32583,9860,9860,9860,9860,8548,,,,
34471,9860,9860,9860,8457,,,,,
70969,9860,9860,9860,9860,,,,8649,
32591,9860,9860,,,,,,,
32617,9860,9860,9860,,,,,,
32576,9860,,,,,,,,
33956,9860,9860,9860,,,,,8429,
23765,8596,8596,9800,9800,8467,8467,8467,,
23151,8597,8597,8597,8597,8467,8467,8467,8467,
32824,8597,,,,,,,,
80298,8597,,,,,,,,
4939,8597,8597,8597,9927,9927,10251,8467,,
32932,8597,8597,,8467,,,,,
32917,8429,8429,8429,8429,,,,,
25166,8429,8429,,8457,8457,,,,
75416,8429,,,,,,,,
70273,9800,9800,9800,,,,,,
38497,9800,9800,,,,,,,
23249,8596,8596,,,,,,,
33696,9800,9800,9800,,,,,,
133997,9938,9938,,8467,8467,,,,
32563,9860,9860,,9938,9938,,,,
37307,9860,9860,9860,9860,9860,9860,,,
12985,9860,9860,,,,,,,
32658,9925,8597,10251,10251,10251,8649,8649,8649,
30851,9925,8558,,,,,,,
33553,8485,8485,8485,8429,,8467,8467,8467,
40570,8485,8485,9925,9925,9925,9925,9925,9925,9925
23729,8429,8429,,,,,,,
22928,9925,9925,9925,9925,9925,8394,,,
25643,9925,9925,9925,9925,9925,9925,9925,,
112704,9938,9938,9938,9938,8649,8649,,,
32458,9938,9938,9938,9938,9938,,,,
28110,9938,9938,9938,9938,9938,,,9860,8467
23512,9938,9938,9938,9938,9938,9938,,,
95977,8597,8597,,,,,,,
32700,8597,8597,8597,,,,,,
32696,8597,8597,8597,8597,8597,8597,,,
148905,8429,8429,8429,,,,,,
112297,9860,9860,9860,9860,9860,,,,
30335,9860,9860,8277,,,,,,
32703,8597,8597,8597,8467,,,,,
24364,8597,8597,8597,,,,,,
43230,8596,8596,9938,,,,,,
41068,9925,9925,9925,,,,,,
32449,9925,9925,9925,,,,,,8284
20174,9925,,,,,,,,
160568,9927,9927,9927,9927,,8649,8649,8649,
10984,9927,9927,,,,,,,
32584,9860,9860,9860,9860,9860,9860,9860,8597,8597
25625,9860,9860,9860,,,,,,
93184,9860,,,,,,,,
131845,,8467,,,,,,,
47512,9927,9927,9927,,,,,,
29049,8596,8596,8596,,8467,8467,8467,8467,8467
32609,,8596,,,,,,,
32674,9800,9800,9800,9800,,,,,
58486,,8429,,8548,8457,8426,8426,,
35587,,8429,9800,9800,9800,9800,9800,8284,8284
97194,,8548,8548,8548,,,,,
38071,,8597,8597,9860,,,,,
150517,,8485,,,,,,,
32456,8485,8485,8066,8066,,,,,
17319,,8467,8467,,,,,,
43282,,8596,,,,,,,
49562,,8596,8596,8467,,8284,,,
33954,,8596,,,,,,,
78926,,9938,9925,,,,,,
35500,,9927,8596,,9938,9938,8649,,
70360,8548,8548,8548,8548,8548,,,,
97236,9925,9925,9925,,,,,,
32421,8485,8485,8485,8485,,,,,
31984,,9938,8429,,,,,,
108917,8429,8429,,,,,,,
22924,8548,8548,8548,,8548,,,9860,9860
38092,8596,8596,8596,,8284,8284,,,
40133,8596,,,,,,,,
32580,9860,9860,,,,,,,
24813,8485,8485,,,,,,,
23093,8485,8485,,,,,,,
42929,,10251,,,,,,,
31909,,10251,,,,,,,
131391,,9938,9938,9938,,,,,
32200,,8548,8548,8485,,,,8597,8597
148483,9860,9860,9860,9860,9860,9800,9800,,
38763,,9860,9860,9860,,,,,
37366,,8066,,,,,,,
32825,,8066,,,,,,,
32827,,8066,8066,8066,8066,8066,8066,,
34699,9860,9860,,,,,,,
35439,,8429,,,,,,,
17343,,9800,9800,9800,9800,9800,,,
32555,,9800,9800,9800,9800,,,,
33697,,8467,8467,,,,,,
118896,,8485,8485,8485,8485,8467,8485,8485,8485
156019,,9927,,9927,9927,9927,9927,,
35492,,8429,8429,,,,,,
23317,,9860,9860,9860,9860,,,,
74843,8066,,,,,,,,
32556,,8596,8596,,,,,,
34662,,8596,8596,,,,,,
95335,,8596,8596,,,,,,
13476,,9860,9860,,,,,,
39054,,9860,9860,9860,,8597,,,
32589,,9860,9860,10190,10179,,,,
75373,,9860,9860,9860,9860,,,,
114158,,9860,,,,,,,
23141,,9800,9800,9800,,8426,8426,8426,
121069,,9927,9927,9927,,8426,,,
24475,,9927,9927,,,,,,
28199,,8429,8429,8429,,,8429,8429,
183515,,9860,9860,9860,,,,,
31479,,8485,,9927,,,,,
23869,,8485,8485,,,,,,
182193,,8485,8485,8485,8485,,,,
32713,,8597,8597,8597,8597,8597,,,
32717,8597,8597,8597,8597,8597,8597,,,
32474,,9800,8066,8066,,,,,
24210,,9938,,,,8485,,,
39223,,9938,9938,8548,9860,9860,,,
29568,,9938,8467,,,,,,
113794,,9938,9938,8429,,,,,
23772,,10251,10251,10251,10251,,,,
181262,,10251,10251,10251,10251,8467,8467,8467,8467
38614,,10251,9925,9925,9925,9925,9925,9925,
24984,,8467,8467,8467,,,,,
32725,,8467,8467,8467,8467,8467,8467,8467,8467
32952,,8467,8467,,8457,,,,
34622,,8467,8467,8467,,,,,
17528,,8467,8467,8467,8467,8467,8467,8467,8467
23127,,8467,8467,8467,8467,,,,
47575,,8467,8467,8467,8467,8467,8467,8467,8467
32559,,8467,8467,8467,8467,8467,10251,8467,8467
30963,,8467,8467,8467,,,,,
40137,,9927,9927,9927,9927,9927,,,
43268,,9925,9925,9925,9925,9925,,,
45596,,8485,8485,8485,,,,,
32561,,8596,,,,,,,
177652,,8596,,,,,,,
46410,,9927,,,,,,,
69768,,8597,,,,,,,
21528,,8597,8597,,,,,,
35666,,10251,10251,10251,,,,,
32621,,8429,,,,,,,
35968,,8467,8467,8467,8467,8467,8467,8467,8467
32957,,8467,8467,8467,,,,,
12318,,,9938,9938,9938,,,,
25975,,9927,9927,9927,9927,,,,
129177,,9927,,9927,9927,9927,9927,,
127134,,9860,9860,9860,9860,9860,9860,8597,8597
183425,,8485,8485,,8284,8284,,,
164017,,,8485,,,,,,
109147,,8467,8467,,8284,8284,8284,8284,
32960,,8467,8467,8467,,,8284,,
166963,,,9800,9800,9800,9800,8649,8649,
23310,,,8467,8467,,,,,
32961,,,8467,,8284,8284,,,
164553,,,8429,,,,,,
32485,,,8485,,,,,,
35725,,,8485,,8467,8467,8467,8467,8467
34551,,8659,8596,,,,,,
35524,,,8596,,,,,,
33060,,,8596,,,,,,
163206,,,9925,,,,,,
119435,,9925,9925,9925,8485,8485,8485,8485,8485
19696,,9925,9925,,,,,,
114222,,,8596,,,,,,
191631,,,9860,,,,,,
67407,,9860,9860,9860,9860,8649,8649,,
184377,,,8597,,,,,,
13917,,,8597,8597,8597,8597,,,
32547,,,9927,9927,,,,9800,
11498,,,8485,,,,,,
80262,,9860,9860,9860,9860,9860,,,
36611,,,9860,9860,9860,9860,8426,8426,
79160,,,9925,9925,9925,9925,,,
29198,,,9938,9938,9938,9938,9938,9938,
194134,,,8467,,,,8597,8597,
160936,,8548,8548,,8548,,,,
23445,9860,,9938,,,8467,8467,,
32447,,,9927,,,,,,
23724,,9925,,,,,,,
23918,,,8467,8467,8467,,,,
38077,,,8467,8467,9800,9800,,,
195585,,,8467,8467,8467,,,,
32410,,,10251,10251,10251,,,,
198372,,,8597,8597,8597,8649,8649,,
150260,,,8597,8597,8597,8597,,9800,
47346,,10251,8066,,,,,,
180274,,,8066,8066,8066,8066,8066,8066,8485
25416,,,8066,8066,8485,8485,8485,8485,8485
181255,,,8066,8066,8066,8066,8066,8066,8284
31916,8066,,8066,8066,,,8485,8485,8485
175806,,,10251,10251,10251,,,,
23660,,,8429,8429,9800,9800,9800,9800,
24077,,,8429,8429,,,,,
159803,,,8429,8429,,,8429,8429,
47340,,,8597,8597,8597,8597,,,
41941,,,8597,8597,,,8597,8597,
30425,,,9925,9925,9925,,,,
129819,,,9925,9925,9925,9925,9925,9925,9925
24701,,,8485,8485,8485,,,,
34443,,,8485,8485,,,,,
118897,,,8485,8485,8485,8485,8485,8485,8485
23740,,,8485,8485,8485,8485,8485,,
199325,,,8485,8485,8485,8485,8485,,
24449,,,9860,9860,9860,,,,
