team_id,2008,2009,2010,2011,2012,2013,2014,2015,2016
9999,[],"[24037, 38247, 45832, 33671, 46217, 94284, 26669, 38318, 69805, 94288, 148336, 46580, 173432, 37945, 23997]","[106369, 33671, 38247, 94284, 38318, 94288, 148336, 25619, 37945, 23997, 129278]",[],[],[],[],[],[]
10000,[],"[37889, 37893, 131530, 131531, 37900, 130027, 94030, 37903, 75500, 37100, 131532, 37902, 66583, 26741, 40433, 38231, 104377, 37981, 37886]","[37893, 37900, 37902, 37903, 38419, 107416, 46877, 209567, 112934, 178484, 104377, 131530, 131531, 131532, 131404, 38231, 208984, 208986, 37981, 98407, 130027, 75500, 37100, 26741, 37886]","[37893, 37900, 149260, 37903, 38419, 46877, 80678, 121639, 240044, 178484, 104377, 200634, 131530, 131532, 208852, 208984, 208986, 181596, 11357, 98407, 37100, 16636, 37886]","[37900, 254608, 38419, 37886, 46335, 80678, 240044, 41005, 200634, 354495, 212034, 131531, 303179, 208852, 208984, 208986, 11357, 303206, 37100, 16636, 264190, 346111]","[354495, 131531, 37100, 37900, 41005, 240044, 303179, 208852, 264190, 346111, 11357, 37886, 46335]","[37900, 45839, 26771, 33685, 554134, 489501, 166179, 298665, 242877, 554052, 298822, 179402, 303179, 47564, 208852, 466132, 11357, 21726, 520299, 37100, 45944, 37886]","[37900, 26771, 33685, 46232, 489501, 26916, 154276, 630950, 298665, 466484, 604345, 465726, 554052, 611526, 303179, 47564, 613972, 289883, 11357, 299358, 17762, 431589, 39145, 520299, 37100, 26613, 38262, 37886]","[26916, 431589, 630950, 425988, 36872, 39145, 31241, 303179, 37900, 563215, 26613, 38262, 279477, 46232, 289883, 299358, 46335]"
10001,[],"[166663, 25619, 37025, 39848, 43049, 47410, 166584, 67896, 38332, 37953, 38339, 30404, 38341, 38343, 21834, 38348, 38349, 182605, 38353, 17883, 50160, 179058]","[166664, 192907, 37025, 39848, 43049, 47410, 67890, 67896, 37953, 38339, 38341, 38343, 21834, 38348, 38349, 182605, 37967, 37968, 37839, 17883, 50160, 209782, 38778]","[108807, 192907, 37025, 37666, 39848, 43049, 47410, 67896, 37953, 197570, 38339, 38343, 21834, 181066, 182605, 37839, 149206, 37978, 209782, 239351, 38778]","[37953, 37666, 38339, 38371, 38343, 178249, 21834, 192907, 181066, 182605, 45898, 47410, 37971, 148338, 5016, 209782, 239351, 67896, 37978, 149211]",[],"[346114, 212863, 166664, 306731, 37965, 107983, 449233, 38323, 67957, 209782, 33622, 68120, 212598, 441173, 346651, 37117, 346111]","[346114, 166664, 27412, 68120, 189977, 346651, 95904, 168232, 179241, 306731, 38323, 177843, 346111, 201804, 37965, 107983, 104410, 538333, 512734, 130027, 67957, 209782, 212598, 58358, 212863]","[346114, 148325, 560413, 166664, 179241, 130027, 306731, 201804, 42706, 27412, 209782, 104410, 346651, 538333, 212863]"
10003,[],[],[],"[89185, 47558, 38759, 23881, 23882, 23305, 23849, 38831, 23377, 24948, 102356, 23286, 23991, 176889, 37755, 26687]","[118528, 23305, 37645, 276121, 157729, 74663, 23849, 38831, 23991, 157369, 215226, 24123, 33339, 26687, 47558, 37193, 23881, 23882, 42703, 23377, 102356, 89185, 38759, 23788, 2802, 24948, 176889]","[118528, 143365, 23305, 276121, 127130, 74663, 38831, 157369, 24123, 33339, 26687, 193223, 165704, 37193, 23882, 42703, 23377, 102356, 38363, 89185, 144996, 282470, 38759, 23788, 213489, 2802, 161651, 24948]","[89185, 143365, 74663, 165704, 37193, 23882, 23305, 28108, 193223, 38831, 42703, 2802, 52563, 24948, 102356, 38363, 127130, 33339, 212702]","[23305, 150026, 156556, 478357, 127130, 157729, 155050, 38831, 46008, 111800, 313668, 193223, 165704, 23882, 28108, 42703, 52563, 102356, 212702, 89185, 144996, 26344, 24948, 30973]","[89185, 157729, 259810, 144996, 313668, 109638, 193223, 26344, 23882, 155050, 38831, 52563, 24948, 102356, 95955, 73462, 46008, 30973, 111800]"
10167,[],"[109121, 39490, 37508, 46374, 73034, 40428, 27693, 40686, 97487, 27732, 27610, 27679]","[37508, 33413, 39306, 39567, 96540, 27679, 37541, 27686, 46374, 17836, 27693, 40621, 24499, 30906, 68411, 35644, 109121, 42433, 39490, 73034, 97487, 27732, 27610, 30940, 35561, 39423]","[37508, 33413, 27657, 39567, 33816, 96540, 27679, 27680, 37541, 11685, 38827, 40621, 128047, 30906, 35644, 41280, 42433, 41666, 41413, 27610, 30940, 35561, 40686, 213743, 92024]","[39301, 27657, 23947, 39567, 33816, 19352, 27679, 27680, 37541, 38827, 40621, 27696, 158263, 30906, 35643, 35644, 68411, 41666, 41413, 27599, 27610, 182106, 40428, 40686, 22386, 58485, 213366, 92024, 195199]","[39428, 41605, 154246, 39301, 299653, 56585, 39567, 73999, 154264, 33816, 27679, 37541, 176682, 38827, 40621, 39345, 30906, 35643, 35644, 41666, 41413, 27719, 27599, 182106, 32748, 40428, 40686, 58485, 94326, 213366, 39422, 195199]","[39428, 154246, 56585, 73999, 50449, 154264, 33816, 27679, 428063, 41892, 37541, 42664, 176682, 38827, 40621, 39345, 182843, 35644, 130113, 41666, 41413, 27719, 470868, 24791, 182106, 41694, 268261, 32748, 182765, 40686, 150389, 213366, 39422, 195199]","[41865, 71055, 50449, 154264, 33816, 27679, 37541, 42664, 40621, 178488, 182843, 35644, 130113, 41666, 41413, 26310, 470868, 182106, 41694, 282473, 32748, 40428, 150389, 40187, 39422]",[]
10172,[],[],[],"[23265, 47394, 24740, 24101, 23593, 35338, 33931, 23311, 38704, 30353, 30355, 32084, 23732, 127829, 97657, 24634, 23163, 21853, 23070, 30367]","[35338, 33931, 23311, 24209, 30353, 30357, 36374, 35481, 23070, 30367, 63520, 150176, 47394, 24740, 24101, 192807, 24744, 113465, 25541, 30802, 32084, 21853, 23265, 23921, 97657, 23163]","[63520, 150176, 30818, 23939, 24741, 25925, 35338, 19020, 30989, 23311, 23921, 24209, 30802, 32084, 39987, 36374, 282292, 113465, 23070, 30367]","[63520, 187266, 38820, 24741, 119079, 97657, 35466, 24205, 23311, 24209, 24211, 36374, 113465, 245530, 127133]","[187266, 35466, 24205, 23311, 24209, 24211, 36374, 245530, 30620, 127133, 30367, 63520, 47394, 38820, 24741, 156727, 113465, 609733, 109638, 609734, 109298, 176889]",[]
10179,[],"[41601, 42114, 67334, 37258, 10637, 34067, 34079, 42146, 42149, 26534, 42150, 25393, 50104, 41530, 26193, 33107, 37844, 118356, 66907, 94558, 26334, 38625, 132843, 95217, 25849, 41084]","[42114, 38915, 67334, 10637, 79246, 34066, 34067, 42527, 202661, 26029, 25393, 114742, 50104, 41530, 41669, 26193, 33107, 37844, 118356, 94678, 66907, 26331, 38625, 35682, 132843, 25837, 124144, 41084]","[95233, 38915, 67334, 10637, 79246, 42527, 34079, 26534, 266280, 26029, 114742, 50104, 207291, 179901, 25661, 41669, 45780, 37844, 94678, 26331, 35680, 38625, 35682, 132843, 41084]","[30721, 38915, 67334, 8840, 10637, 174480, 186256, 34079, 42527, 143403, 26029, 427439, 114742, 92095, 128843, 32589, 98382, 37844, 30936, 26331, 114016, 38625, 132843, 41084]","[30721, 164481, 67334, 42119, 451335, 42121, 10637, 263693, 174480, 106640, 482200, 34079, 202663, 36783, 427439, 47155, 114742, 450493, 448321, 179403, 128843, 98382, 37844, 30936, 304857, 26331, 12763, 189918, 114016, 38625, 299618, 67302, 394472, 66929, 194034]","[10637, 263693, 106640, 482200, 202663, 427439, 275122, 47155, 277434, 450493, 92095, 448321, 243649, 179403, 140495, 188114, 37844, 12763, 114016, 38625, 538336, 67302, 185704, 394472, 114794, 128239, 66929, 194034, 95230]","[451335, 10637, 67349, 535957, 482200, 202663, 202664, 275122, 47155, 450493, 106559, 243649, 104389, 140495, 188114, 37844, 32597, 12763, 538336, 67302, 114794, 25840, 95230]","[451335, 10637, 67349, 535957, 482200, 202663, 427439, 275122, 450493, 106559, 104389, 634310, 38601, 140495, 188114, 37844, 32597, 94678, 441302, 114794, 41711, 25840, 95230]"
10189,"[38913, 36066, 27299, 27461, 27301, 27303, 26437, 30249, 30250, 27307, 30251, 25773, 68253, 30702, 30704, 37322, 49586, 57076, 27483, 35997]","[68253, 35997, 180126, 27299, 27301, 39462, 27303, 30249, 30250, 27307, 30251, 25773, 2862, 32048, 171698, 98997, 128827, 184645, 27461, 26437, 106309, 37322, 27483, 30702, 30704, 162679]","[37783, 27419, 68253, 180126, 30754, 27299, 27301, 30249, 27306, 25773, 2862, 36784, 171698, 19908, 27461, 26437, 184645, 27483, 40544, 72813, 101501]","[210822, 210704, 66578, 37783, 38810, 27419, 68253, 180126, 209950, 30754, 37411, 27299, 39462, 27306, 36784, 49586, 171698, 43061, 30649, 128827, 30655, 19908, 26437, 190796, 114650, 27483, 243164, 67306, 72813, 101501]","[210822, 40203, 66578, 68253, 209950, 180126, 37411, 27306, 36784, 171698, 43061, 30649, 128827, 30655, 26437, 190796, 30937, 27483, 243164, 72813, 30703, 40176, 101501]","[40203, 145551, 66578, 68253, 180126, 27302, 36774, 20396, 36784, 20401, 49586, 171698, 43061, 30649, 33338, 343748, 26437, 27335, 190796, 30937, 304345, 25819, 27483, 243164, 425963, 72813, 30703, 40176, 178804]","[145551, 68253, 158879, 27302, 36774, 20396, 36784, 49586, 171698, 43061, 33338, 343748, 26437, 27335, 190796, 441164, 304345, 243164, 95082, 425963, 72813, 40176, 178804]","[71560, 145551, 114963, 408986, 266523, 68253, 158879, 530858, 530859, 36784, 49586, 171698, 33338, 31290, 343748, 26437, 614212, 27335, 190796, 441164, 172887, 304345, 30937, 95082, 425963, 213485, 72813]","[49825, 343748, 237542, 95082, 425963, 530859, 461357, 172887, 145551, 36784, 49586, 171698, 33338, 179511, 304345, 31290, 266523, 68253]"
10190,[],"[7616, 25793, 56868, 114789, 114794, 113227, 128235, 42253, 95216, 45308, 25782, 42231, 34075, 95228, 42237, 25790]","[42113, 39559, 95228, 42253, 195737, 34075, 39843, 173609, 202669, 25782, 25790, 26558, 7616, 25793, 114789, 114790, 114794, 128235, 95216, 42098, 42231, 45308, 42237]","[7616, 42113, 39843, 18820, 114789, 114790, 56932, 21213, 42121, 114794, 128235, 32589, 42253, 95216, 25782, 42231, 195737, 27545, 42237, 26558]","[7616, 25792, 18820, 194532, 294407, 173609, 42121, 128235, 114794, 42253, 202669, 8784, 26065, 45780, 308309, 66934, 42231, 72628, 35768]","[18820, 67332, 294407, 200601, 158886, 173609, 202669, 25779, 72628, 35768, 92095, 7616, 25792, 67401, 8784, 26065, 45780, 308309, 67298, 194532, 114794, 180076, 66933, 41718, 42231, 66934]","[67332, 67333, 67363, 158886, 176298, 25779, 72628, 35768, 458810, 7616, 25792, 41282, 67401, 8784, 26065, 45780, 308309, 171229, 67298, 180076, 66933, 41718, 35831, 66934, 42231]","[638592, 67333, 195215, 120082, 641045, 119839, 67363, 176298, 143790, 25779, 72628, 282168, 92094, 26065, 45780, 308309, 171229, 67298, 413155, 27371, 180076, 678384, 66933, 66934, 35831, 42231]","[638592, 566785, 278917, 67333, 620061, 119839, 67363, 176298, 143790, 25779, 35831, 72628, 92094, 45780, 413155, 678384, 95220, 134132, 66934, 210423, 42231]"
10191,[],[],"[8800, 178210, 18820, 34052, 133126, 103846, 158253, 42257, 67346, 42258, 25812, 27157, 66933, 41722, 66939, 67389, 178206]","[34052, 133126, 42106, 42257, 67346, 42258, 27157, 178206, 178210, 103846, 245161, 158253, 67389, 104646, 188233, 25812, 32343, 239959, 30939, 92252, 8800, 108521, 5362, 66933, 95224, 41722]","[34052, 160901, 133126, 264201, 67346, 42258, 34580, 315036, 34082, 178210, 158253, 171182, 114738, 95224, 103862, 67389, 188233, 25812, 118359, 239959, 8800, 108521, 67311, 66933, 384376, 42106]","[34052, 160901, 133126, 264201, 67346, 42258, 66583, 315036, 34082, 178210, 158253, 114738, 103862, 239287, 67389, 25809, 140500, 112981, 8800, 114789, 67304, 108521, 67311]","[160901, 133126, 42257, 42258, 520466, 66583, 121115, 315036, 67357, 178210, 557353, 158253, 66995, 95545, 190525, 67389, 25809, 112981, 239959, 92252, 8800, 114789, 67304, 67311]","[133126, 263693, 42257, 520466, 66583, 121115, 178210, 184610, 557354, 703659, 158253, 232110, 320183, 67389, 289732, 25809, 112981, 113237, 239959, 8800, 462944, 114789, 67304, 67311, 563066]","[133126, 42257, 464665, 186524, 659742, 178210, 184610, 93223, 158253, 232110, 320183, 67389, 289732, 25809, 112981, 113237, 239959, 8800, 462944, 67304, 67311, 563066]"
10192,[],"[25859, 42121, 41616, 42263, 42265, 114715, 41116, 34082, 25260, 33851, 132809, 67402, 79187, 25812, 112979, 25947, 92252, 25951, 114021, 108521, 167151, 25843, 150007]","[25859, 42121, 112012, 41616, 42263, 114715, 41116, 34082, 30912, 132809, 66890, 113227, 179788, 112978, 79187, 25947, 34268, 92252, 25951, 167648, 114021, 108524, 167151, 25843, 194036, 150007]","[30912, 34082, 95231, 25860, 207293, 114715, 132809, 66890, 113227, 112012, 140490, 41616, 25843, 194036, 150007, 31672, 25947, 34268, 166557, 25951]","[25860, 67332, 112012, 67349, 26781, 93223, 388903, 37681, 239287, 31672, 207293, 190525, 30912, 113227, 94553, 25947, 92252, 157788, 34268, 304860, 25951, 25843, 66940, 16254]","[25860, 491016, 422412, 67349, 119702, 93223, 36785, 320183, 31672, 320184, 190525, 207293, 30912, 113227, 71764, 25815, 25947, 92252, 34268, 304860, 25951, 274787, 492132, 25843, 150007, 384376, 338299, 16254, 302079]","[493185, 25860, 422412, 119702, 108451, 93223, 245161, 36785, 37554, 239287, 320183, 320184, 30912, 113227, 112976, 71764, 25815, 94553, 304860, 274787, 492132, 25843, 384376, 302079]","[25860, 67332, 422412, 119702, 108451, 93223, 176680, 245161, 388903, 36785, 37554, 320184, 190525, 598355, 71764, 25815, 94553, 25947, 274787, 492132, 25843, 45174, 384376, 302079]","[493185, 25860, 119702, 108451, 176680, 245161, 36785, 37554, 320184, 135247, 598355, 71764, 25815, 94553, 25947, 733787, 274787, 492132, 25843, 45174, 147959, 302079]"
10194,"[35467, 23307, 23314, 33941, 23072, 23333, 34214, 35636, 25668, 40005, 24133, 23369, 23371, 22994, 23253, 38755, 23275, 23794, 33650, 23284, 24435, 40695, 23288, 40574]","[35467, 23307, 23314, 33941, 33045, 23072, 34214, 35636, 24001, 25668, 24773, 40005, 42183, 24133, 23369, 23371, 23253, 24408, 24411, 38755, 23794, 38899, 24435, 40695, 23288]","[35467, 30988, 23307, 23314, 33941, 25668, 24773, 40005, 42183, 24133, 23369, 23253, 24408, 33881, 24411, 38755, 23794, 38899, 24435, 40695, 23288]","[35467, 30988, 33941, 106910, 38697, 34601, 46518, 47418, 25668, 24773, 40005, 24133, 23369, 23253, 24408, 33881, 24411, 38755, 23794, 38899, 40695]","[23818, 30988, 106910, 38697, 34601, 46518, 47418, 97988, 25668, 24773, 24133, 23369, 31953, 23253, 33881, 24411, 38755, 30830, 23794, 38899, 119541, 40695]","[30988, 32148, 24213, 106910, 109621, 46518, 47418, 97988, 24773, 39109, 110148, 173382, 23369, 37194, 95434, 31953, 23253, 33881, 24411, 30830, 23794, 38899, 119541, 40695]","[96643, 24213, 36786, 109621, 46518, 47418, 97988, 39109, 110148, 173382, 37194, 95434, 25550, 23253, 33881, 30830, 288880, 23794, 106228, 119541, 40695]","[200962, 96643, 110148, 39109, 173382, 26434, 37194, 30830, 288880, 36786, 24213, 23253, 40695, 46518, 33881, 47418, 119541, 72735]","[200962, 96643, 72735, 24224, 172321, 188971, 176300, 36786, 26434, 110148, 39109, 173382, 37194, 186831, 23253, 33881, 30830, 288880, 34036, 119541, 40695]"
10199,[],"[18820, 67349, 42262, 42276, 67374, 56879, 42292, 42294, 31427, 38212, 25809, 113235, 113238, 171736, 164703, 25836, 25839, 30324, 95220, 68861, 16254]","[8840, 67349, 42262, 93218, 42276, 27948, 67374, 56879, 42292, 42294, 31427, 30919, 178119, 25809, 113235, 113238, 171736, 164703, 165600, 25836, 25839, 30324, 95220, 68861, 16254]","[8840, 67349, 42263, 36382, 93218, 42276, 245156, 27948, 42292, 257845, 42294, 31427, 30919, 178119, 25809, 113235, 171736, 164703, 260708, 114792, 166889, 25839, 95220, 16254]","[42263, 36382, 42276, 257845, 37558, 42294, 177472, 104646, 30919, 178119, 25809, 113235, 25813, 164703, 260708, 114790, 114792, 166889, 25839, 95220, 42237]","[451333, 197514, 42263, 49692, 36382, 42276, 245156, 37558, 42294, 458808, 481722, 104646, 30919, 178119, 25813, 171736, 260708, 114790, 114792, 166889, 25839, 95220, 33272, 42237]","[451333, 141704, 42263, 95257, 49692, 36382, 34082, 42276, 245156, 22700, 37558, 42294, 481722, 42304, 104646, 30919, 178119, 132809, 25813, 206679, 57057, 114790, 201704, 114792, 166889, 25839, 115440, 521203, 95220, 150007]","[141704, 95257, 49692, 36382, 557342, 34082, 303906, 42276, 656683, 185518, 42294, 104646, 178119, 132809, 570830, 27232, 260708, 114790, 201704, 114792, 166889, 521203, 95220, 150007, 73977]","[27232, 638593, 34082, 42276, 260708, 32343, 178119, 114792, 166889, 141704, 656683, 570830, 92252, 185518, 42294, 150007, 95257, 304860, 36382]"
10205,"[33733, 56678, 30279, 38551, 37478, 37477, 38699, 31020, 37480, 30958, 42479, 38824, 38362, 41466, 40599, 70297, 38458, 37436, 38746]","[25986, 38551, 40599, 56867, 38699, 38458, 37436, 38468, 33733, 30279, 167623, 38362, 38746, 37477, 56678, 37478, 37480, 30958, 42479, 80497, 41466]","[25986, 113672, 38551, 40599, 30752, 38433, 56867, 38699, 38458, 37436, 173885, 18628, 33733, 38468, 30279, 167623, 150737, 38362, 56678, 37478, 37480, 169196, 30958, 42479, 80497, 41466]","[25986, 113672, 24970, 183184, 183185, 183440, 169753, 88986, 30752, 38433, 38699, 38458, 173885, 18628, 33733, 167623, 150737, 75474, 150872, 37480, 30958, 42479, 41466]","[25986, 113672, 24970, 187150, 183185, 88986, 30752, 38433, 213922, 38458, 173885, 18628, 33733, 160844, 150737, 75474, 37480, 30958, 42479, 41466, 205307]","[268282, 58499, 172324, 41157, 37480, 113672, 160844, 298157, 96623, 42479, 183185, 2768, 88986, 150644, 183479, 193978, 38044, 177503]","[58499, 113672, 183185, 88986, 38044, 359197, 571685, 246438, 17703, 282284, 189101, 517941, 183479, 193978, 262592, 41157, 160844, 2768, 38484, 177503, 37480, 96623, 42479, 294003, 251256, 268282]","[37506, 58499, 34952, 182921, 113672, 562062, 183185, 38044, 359197, 571685, 246438, 282281, 189101, 242094, 45744, 474672, 517941, 193978, 262592, 41157, 160844, 2768, 201939, 38484, 629594, 177503, 213483, 96623, 42479, 358127, 294003, 210164, 574200, 79737, 268282]","[37506, 34952, 182921, 113672, 562062, 675088, 183185, 571685, 282281, 189101, 45744, 474672, 517941, 193978, 38467, 160844, 201939, 629594, 96623, 42479, 358127, 210164, 574200, 79737, 268282]"
10211,[],[],"[149953, 22434, 164227, 164228, 164229, 185701, 150020, 121960, 98382, 112881, 185908, 185909, 40184, 163835, 154268, 164221, 11743]","[164227, 164228, 164230, 22428, 154268, 120737, 22434, 185908, 185909, 149953, 280906, 37580, 98382, 149845, 11743, 185701, 185704, 121960, 280936, 185709, 112881, 163827, 40184, 164221]","[45312, 164230, 210443, 184591, 304019, 384407, 46881, 120737, 46890, 164147, 185908, 186803, 364217, 280896, 280906, 172875, 37580, 149845, 11743, 185701, 45286, 97512, 280936, 185709, 163827, 40184, 361723, 164221]","[384407, 46881, 46392, 164227, 24932, 185701, 164230, 97512, 280936, 172875, 37580, 164147, 164212, 185908, 163827, 304019, 40184, 186803, 364217, 361723]",[],[],[]
10212,[],"[98368, 149959, 19434, 101197, 40973, 19439, 28463, 112881, 22545, 11827, 11796, 40181, 115798, 22418, 18552, 11801, 34234, 11836, 37721]","[40973, 20241, 22418, 11796, 45340, 171935, 19232, 209312, 150833, 34234, 11836, 98368, 3264, 101197, 115798, 97495, 42327, 37721, 39514, 121953, 19427, 19434, 19439, 18552]","[98368, 19232, 209312, 186531, 33800, 19434, 242892, 19439, 28463, 150833, 22418, 30419, 11796, 184114, 115798, 97495, 18552, 11801, 37721, 164479]","[22418, 41727, 11796, 194325, 33431, 11801, 282015, 19232, 209312, 186531, 67364, 191789, 28463, 164272, 150833, 184114, 96957, 98368, 242892, 30419, 37721, 232164, 19439, 112881, 167412, 164479]","[478987, 478988, 421778, 164115, 11796, 194325, 33431, 11801, 19232, 209312, 186531, 67364, 193322, 191789, 416175, 164272, 184114, 150068, 115512, 96957, 242892, 419791, 25811, 242903, 11743, 289257, 240235, 19439, 112881, 167412, 470521, 164479]","[355713, 174853, 163976, 478988, 184590, 508431, 11796, 33431, 11801, 209312, 361760, 186531, 67364, 121639, 191789, 416175, 150068, 181190, 242892, 419791, 242903, 209380, 240235, 112881, 167412, 470521, 361341, 276734, 164479]","[174853, 496648, 478988, 184590, 11796, 33431, 361760, 267680, 121639, 498603, 191789, 416175, 322354, 150068, 265277, 181190, 568903, 242892, 466892, 73172, 426709, 209380, 356068, 139898, 361341, 276734]","[257540, 174853, 478988, 184590, 11796, 33431, 267680, 498603, 319787, 191789, 416175, 322354, 265277, 242882, 667970, 242892, 73172, 426709, 115798, 356068, 40701, 169709, 167285, 566389, 139898, 361341]"
10213,[],[],[],[],[],[],[],[],[]
10214,"[31298, 21894, 34633, 118601, 19309, 128045, 11833, 114671, 101201, 96914, 11829, 18552, 150041, 45306, 114651, 150045, 150046]","[184590, 150045, 150047, 128045, 109616, 75445, 11829, 11833, 56895, 181312, 122048, 181313, 34633, 118601, 101201, 114651, 45280, 181220, 45306, 114671, 72815, 34298, 22139]","[21894, 115719, 184590, 34298, 34967, 150047, 128045, 35891, 28468, 11829, 80566, 11833, 149947, 183230, 56895, 181312, 122048, 31298, 19524, 118601, 31310, 101201, 11863, 114651, 45280, 72815, 74232, 45306, 22139]","[115719, 184590, 34967, 43291, 150047, 128045, 35891, 11829, 185143, 277693, 183230, 181312, 19524, 277705, 31310, 101201, 11863, 164695, 114651, 164319, 45280, 181215, 45306, 74232, 34298, 22139, 40957]","[115719, 304014, 34967, 121881, 43291, 184092, 150047, 35891, 185143, 277693, 183230, 19524, 265412, 277705, 25419, 97484, 31310, 11863, 114651, 39658, 72815, 181362, 34298, 22139, 40957, 210046]","[420224, 317580, 184590, 304014, 361747, 34967, 121881, 184092, 150047, 496549, 191788, 186673, 191793, 35891, 19524, 265412, 25419, 114651, 191972, 39658, 164334, 181362, 361718, 40957, 210046]","[420224, 508421, 361735, 500618, 317580, 304014, 361742, 361747, 339990, 34967, 121881, 150047, 193322, 186673, 191793, 19524, 196941, 496865, 191972, 288622, 181362, 361717, 361718, 281338, 40957]","[420224, 500618, 317580, 361742, 304014, 361747, 339990, 121881, 264089, 175259, 178461, 150047, 193322, 214449, 191793, 265913, 614970, 435902, 242882, 362205, 610273, 191972, 288622, 301807, 181362, 40946, 361717, 361718, 361337]","[420224, 500618, 317580, 361742, 473873, 535701, 264089, 121881, 150047, 214449, 191793, 667953, 265913, 614970, 667962, 435902, 267728, 362205, 610273, 684002, 191972, 288622, 361717, 361718, 361337]"
10215,"[43008, 38113, 56706, 114724, 96837, 96838, 96839, 96840, 118441, 150026, 106286, 40558, 45359, 11726, 43284, 31319, 51321, 69341]","[43008, 25993, 150026, 43284, 13334, 114724, 21161, 45355, 164395, 106286, 45359, 45241, 11840, 31298, 11716, 96837, 96838, 96839, 96840, 96836, 11726, 96848, 31319, 181208, 69341, 38113, 45286, 40939, 40558, 51321, 150267]","[43008, 25993, 150026, 139922, 43284, 114724, 21161, 45355, 164397, 106286, 11840, 96836, 96837, 96838, 96839, 96840, 96965, 181198, 96848, 181208, 45286, 40558, 22131, 51321, 150267]","[43008, 41349, 40968, 150026, 33550, 139922, 43284, 150299, 112801, 114724, 191784, 164397, 106286, 289401, 46265, 11840, 96965, 157899, 96848, 27226, 164059, 40930, 45286, 40558, 148974, 160627, 22131, 51321, 281339]","[41349, 40968, 33800, 150026, 33550, 128148, 150299, 154268, 112801, 191784, 19372, 164397, 289401, 115512, 360509, 360510, 96836, 94021, 96837, 267720, 72782, 96848, 181203, 164059, 40930, 304356, 148974, 22514, 160627, 22131, 164470, 164089, 281339]","[40968, 128148, 150299, 112801, 19372, 474682, 360509, 360510, 96836, 267720, 118601, 201929, 211917, 72782, 96848, 91473, 181203, 164059, 304356, 164089, 40939, 474736, 289401, 145020]","[278917, 40966, 40967, 150024, 40968, 202632, 128148, 150299, 112801, 239527, 186671, 163887, 214449, 214450, 148153, 474682, 163901, 360509, 424130, 96836, 118601, 119118, 11726, 570834, 568920, 164059, 304356, 39653, 40164, 213743, 474736, 145020]","[164354, 278917, 40966, 40967, 150024, 202632, 470541, 150299, 112801, 388514, 145066, 186671, 163887, 214450, 190010, 360510, 424130, 11726, 570834, 570835, 568920, 111704, 568921, 304356, 39653, 213743, 145020]","[112801, 164354, 388514, 40966, 40967, 150024, 361320, 568920, 470541, 11726, 186671, 721133, 214450, 570834, 570835, 97496, 568921, 190010, 150299, 667901]"
10217,[],"[25612, 33039, 26648, 45853, 45872, 45492, 11061, 45496, 45497, 26680, 97470, 26686, 150206, 45889, 150209, 38979, 178506, 42704, 37206, 42712, 47192, 164574, 26471, 26484, 42360, 158201]","[189955, 188557, 212500, 26648, 45853, 5662, 45872, 45492, 11061, 45496, 150206, 26686, 97470, 45889, 150209, 38979, 195783, 178506, 37195, 42704, 37206, 42712, 47192, 209377, 3441, 42360]","[188557, 142994, 212500, 5662, 26656, 117541, 259375, 45872, 45496, 26686, 97470, 278848, 195783, 178506, 37195, 118346, 37206, 42712, 47192, 209377, 98401, 3441]","[188557, 142994, 212370, 212500, 45462, 117541, 259375, 45872, 45492, 45496, 26686, 97470, 278848, 25535, 195783, 178506, 118346, 37206, 38999, 277849, 98401, 72420, 110184, 3441]","[188557, 212370, 212500, 45462, 417818, 259375, 101042, 244278, 278844, 278849, 279107, 195783, 178506, 37195, 211020, 41295, 109647, 110161, 37206, 277849, 209373, 110184, 106474, 31731]","[350986, 201745, 212370, 45462, 417818, 243492, 47532, 259375, 101042, 45492, 561844, 244278, 212153, 26813, 279107, 150213, 211020, 109647, 110161, 37206, 209373, 110184, 179179, 31731]","[212370, 417818, 154268, 643232, 45860, 20645, 47532, 259375, 101042, 45492, 561844, 26813, 279107, 150213, 109647, 42704, 209373, 110184, 357230, 31731, 38778]","[279107, 45860, 20645, 110184, 350986, 47532, 243500, 586478, 109647, 42704, 101042, 31731, 45492, 212370, 561844, 725718, 417818, 466843, 26813, 17855]"
10218,[],[],"[110113, 156770, 150211, 209380, 38599, 209384, 209387, 26509, 179184, 26449, 33682, 185554, 102290, 45815, 26652, 110110]","[180236, 26509, 142990, 33682, 102290, 26642, 27031, 110107, 26652, 110108, 110110, 110113, 110139, 279103, 279104, 279105, 150211, 279107, 279109, 279110, 110154, 26449, 185554, 38103, 209373, 156770, 209380, 209381, 243430, 209384, 209387, 209389, 179182, 179184, 26491]","[279104, 279105, 156770, 150211, 279107, 279109, 243430, 45821, 110154, 26509, 142990, 26449, 26642, 37173, 38103, 188089, 213722, 26491, 303929, 209373]",[],"[279104, 110113, 104002, 26499, 277609, 160906, 110168, 278284, 467467, 422413, 178767, 467480, 467466, 167059, 37173, 113270, 45816, 561819]","[26499, 160906, 467466, 149260, 278284, 422413, 167059, 467480, 561819, 110113, 243492, 37173, 279104, 104002, 178767, 37206, 312791, 110168, 206809, 192856, 352358, 277609, 113270, 45816]","[279104, 110113, 278848, 26499, 192856, 352358, 277609, 160906, 467480, 26476, 149260, 278284, 178767, 467466, 37173, 113270, 45816, 206809]"
